GlobalID,Name (Arabic),Name (English),Legal Name,Category,Secondary Category,Company Status,Working Days,Working Hours,Break Time,Holidays,Entrance Location,Building Number,Floor Number,Phone Number,Website,Social Media Accounts,Accepted Payment Methods,Commercial License Number,Language,Cuisine Type,Menu Barcode URL,Coordinates X,Coordinates Y,Dine In,Only Delivery,Shisha,Order from Car,Live Sport Broadcasting,Family Seating,Large Groups Can Be Seated,Has a Waiting Area,Has Separate Rooms,Smoking Area,Iftar Menu,Suhoor,Require Ticket,Is Landmark,Free Entry,Has Women-Only Prayer Room,Provides Iftar Tent,Drive Thru,WiFi,Reservation,Pickup Point Exists,Children Area,Valet Parking,Music,Has Parking Lot,Wheelchair Accessible,District (English),District (Arabic),City(english),POI ID,Detail Category,city(Arabic),Survey Date,Agent Name,Notes
ccc084f8-8943-4f71-9d09-8f1f7afa2cd5,???? ???????,Al-Juhaimi Mosque,????? ?????? ????????? ??????? ????????,Mosques,Mosque,open,Daily,Open for all five daily prayers and Friday prayer,None,"Open daily, including holidays","Located in Al Nafl District, Riyadh. Entrance typical for mosques, accessible from the street.",,,,https://www.moia.gov.sa,,N/A,,Arabic,N/A,N/A,24.7766162,46.6764407,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1265770,Mosque,??????,2/12/2026 7:34,abdulrhman,
9e6b115a-748c-40d9-afb3-42d0155b3c1b,???? ????? ?? ????,Mubarak Al Muhammad Mosque,????? ??????? ??????? ?????????,Mosques,Mosque,open,Daily,Fajr to Isha,None,"Open daily, including holidays",,,G,,https://www.moia.gov.sa/Pages/default.aspx,,N/A,,Arabic,N/A,N/A,24.7867625,46.6642212,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1301658,Mosque,??????,2/12/2026 7:34,mohammed,
d06b9366-f907-4ed6-b216-130a5369bfb1,?????? ?????,Innova Pharmacy,???? ????? ???????? ??????? ??????,Pharmacies,Health Care,open,"Sunday-Thursday, Saturday","00:00-02:00, 09:00-00:00",02:00-09:00,Friday closed or reduced hours,Located on Abu Bakr Al Siddiq Street in Al Nafl district,2287,G,966920008391,https://innovapharmacy.com/,"https://instagram.com/innovahc, https://x.com/InnovaHC","Cash, Credit Cards, Online Payment",,"Arabic, English",N/A,N/A,24.7853125,46.6820625,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1354477,Pharmacy,??????,2/12/2026 7:34,mohammed,
0ff4c95e-8ebf-4017-ab14-0a9d62111563,????? ????? ???,Atayef Najd Laundries,????? ????? ??? ????? ???????,Laundry,,open,Sunday-Friday,07:00-00:00,None,,Located on Al Bahar Al Ahmar Street in Al Wadi District,7310,G,966508225672,https://maps.app.goo.gl/x6QKGx8qMKGqwNFr6,,"Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.78145736,46.68397472,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1390692,Dry Cleaning,??????,2/12/2026 7:34,Abdullah,
4721300a-d8d0-4d01-ab03-825bd6fc90a4,??? ???? ??????? ???????,Dar Diram Women's Beauty Salon,??? ???? ??????? ???????,Beauty and Spa,Beauty and Spa,open,Sunday-Thursday,10:00-22:00,None,Friday closed,"Located on Moroccan Desert Street in Al Nafl District, Riyadh",,G,966597877471,https://maps.app.goo.gl/zqQp7E3khDE77Ps1A?g_st=com.google.maps.preview.copy,"https://www.instagram.com/dar_diram/, https://www.facebook.com/femalpage","Mada, Visa, Apple Pay, Mastercard",40092180344,Arabic,N/A,N/A,24.7894976,46.6710157,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1151256,Women's Salon,??????,2/12/2026 7:34,Abdullah,
79e68413-8093-460f-9fb3-1c04bf444b87,???? ??????? ??????? ???????,Al Trtrah Women's Beauty Salon,???? ??????? ??????? ???????,Salon,beauty,open,Sunday-Saturday,10:00-21:00,None,none,"Located on Abi Bakr Al Siddiq Road, Exit 6, Al Nafl District",,,966112756067,,"https://www.instagram.com/altrtrah, https://www.tiktok.com/@altrtrah","cash,mada",,Arabic,N/A,N/A,24.774265,46.738586,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,,Women's Beauty Salon,??????,2/12/2026 7:34,fadhel,
12b34c02-3e54-40ab-a1c3-f62197fec283,??????? ??????,Petromin Express,Petromin Corporation,Automotive Services,Car Repair,open,"Sunday-Thursday, Saturday",08:00-23:30,None,Friday: 16:00-22:00; Ramadan hours differ,,7293,G,9668004420020,https://petromin.express,"https://www.facebook.com/PetrominExpressKSA, https://www.instagram.com/petrominexpressksa/","Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.780805,46.684189,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1315450,"Oil Change Service, Tire Shop, Car Battery Store",??????,2/12/2026 7:44,abdulrhman,
c66444ce-2292-44c9-b5a1-e363074f7eb7,???? ??????,Al Muajal Mosque,????? ?????? ????????? ??????? ????????,Mosques,Mosque,open,Daily for prayers,Open for five daily prayers and Friday prayer,None,"Open daily, including holidays",Located on Al Husaymah Street in Al Nafl District,7183,G,Claim this business,https://www.moia.gov.sa,,N/A,,Arabic,N/A,N/A,24.7804002,46.6771517,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1389284,Mosque,??????,2/12/2026 7:44,abdulrhman,
2a2fc28a-2cdd-439f-9591-7302cbab4c83,???? ?????? ??????? 9008,National Grid Substation 9008,National Grid SA,Corporate,Energy and Utilities Company,open,Sunday-Tuesday,24/7,None,N/A,,,G,966920001100,https://www.se.com.sa/en/Whoweare/National-Grid-SA,,"Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7925592,46.6767669,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1314988,Electricity Substation,??????,2/12/2026 7:44,mohammed,
b054e41b-d602-44bb-b01a-53782d012fbe,???????? ?????? ???????,Dialogue Academy for Training,???????? ?????? ??????? ??????? ????? ????? ??? ?????? ?????? ??????,Education,Training Center,open,Monday-Friday,08:00-15:30,None,Friday closed,"Located on Northern Ring Branch Road, An Nafal District, Riyadh",4246,,966561116221,https://academy.kacnd.org/,@kacnd_academy,N/A,,"Arabic, English",N/A,N/A,24.7769396,46.6820885,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1334824,Dialogue and Communication Training,??????,2/12/2026 7:44,mohammed,
b4476131-b7ab-448b-a82c-0bba6e0497bb,??????,Sephora Tala Mall,Sephora Middle East,Retail,Beauty Store,open,"Saturday-Thursday, Friday (from 2:00pm)",09:30-23:00 (Friday 14:00-23:30),None,Standard mall hours during Ramadan may vary,"Located inside Tala Mall, near Exit 5, Tala Center, Al Nafl District, Riyadh. Enter the mall and follow signs to Sephora store.",6137,G,966920011359,https://www.sephora.me/sa-en,https://www.instagram.com/sephoramiddleeast,"Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.771959,46.668189,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1390650,Cosmetics and Perfume Shop,??????,2/12/2026 7:44,Abdullah,
5ec9a2b1-41b3-4a93-8731-b1e711d106db,??????? ???? ??????,Salih Al-Mahri Grocery,??????? ???? ?????? ?????? ????????,Retail,Grocery,open,Daily,24 hours,None,Friday prayer time break,Opposite Shas Water Company on Western Desert Street,7770,,966556475615,http://www.aldrees.com/,,"Mada, Visa, Apple Pay, Mastercard",42034210268,Arabic,N/A,N/A,24.7858552,46.6729752,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,789512,Grocery Store,??????,2/12/2026 7:44,Abdullah,
2098a7f8-3ac9-4076-ac0a-3d5f772ef3e5,???? ????? ????????,Mazaj Beirut for Molasses,EST Mizaj Liyalina Company,Retail,Tobacco Shop,open,All days,24 hours,None,"eid_adha,eid_fitr","On Abi Bakr As Siddiq Street, RALA8484",2901,G,966598167278,http://tasooma.com/,,"cash,mada",,"Arabic, English",N/A,N/A,24.792076,46.678538,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,,Molasses and Shisha Accessories,??????,2/12/2026 7:44,ahmad_shuban,
41c908da-709b-4f7c-a5b3-9b01dc60a594,???? ????????? ??????,Abdulhadi Al-Saffouq Mosque,????? ??????? ??????? ?????????,Mosques,Mosque,open,Daily,Open 24 hours for prayer,None,Open on all holidays,"Located on Al-Humaydia Street, Exit 5, An Nafal District",,,Claim this business,https://www.moia.gov.sa/Pages/default.aspx,,N/A,,Arabic,N/A,N/A,24.783667,46.6646033,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1275648,Grand Mosque,??????,2/12/2026 7:47,abdulrhman,
ea2f22ab-561b-4e84-8984-11d8aba79679,???????,Skechers,"Skechers USA, Inc.",Retail,Shopping,open,"Saturday-Thursday, Friday (from 1 PM)",09:00-23:30,None,Closes briefly during prayer times; adjusted hours during Ramadan,"Located on the ground floor of Tala Mall, accessible via main mall entrances on King Abdulaziz Road.",6137,G,966561442401,https://www.skechers.com,https://instagram.com/skechers,"Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.771353,46.669106,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1307371,Shoe Store,??????,2/12/2026 7:47,abdulrhman,
de481525-51c7-4d97-885d-d685cb746de9,????? ?? ?????? ????????? ??????? ???????,Umm Al-Alaa Al-Ansariyah Early Childhood School,????? ?? ?????? ????????? ??????? ???????,Education,Elementary School,open,Sunday-Thursday,06:30-14:00,None,"Fridays closed, Saudi national holidays, summer vacation",,,,Claim this business,https://moe.gov.sa,https://x.com/MOE_RYH_21_0114,N/A,,Arabic,N/A,N/A,24.7841934,46.6673447,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,Al Nafl,?????,Riyadh,1381019,Early Childhood School,??????,2/12/2026 7:47,mohammed,
89f799ff-e302-4e51-beda-4359e919590e,????? ???? ???????,Aish Al-Subaie Grocery,????? ???? ????? ??????? ?????? ????????,Retail,Grocery Store,open,"Sunday-Thursday, Saturday",05:30-00:00,None,Friday prayer time closure possible,,4361,G,966559694565,https://www.google.com/maps/place/?q=place_id:ChIJL0xikJj9Lj4RhOrFWErk3fw,,"Mada, Visa, Apple Pay, Mastercard",,Arabic,N/A,N/A,24.779868,46.6834581,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1290032,Food Supplies,??????,2/12/2026 7:47,mohammed,
a66e4b04-1a64-489b-93ee-98813294a131,??? ???? ??????,Rosh Car Wash,Rosh,Automotive Services,Car Care,open,Daily,24 hours,None,No specific closures mentioned,Located on King Abdulaziz Road near Al-Daris Station in Al Nafl District,6519,G,966920031036,https://www.rosh.sa/,"https://www.instagram.com/lets_rosh/, https://www.tiktok.com/@lets_rosh","Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,https://qrco.de/bdpniT,24.77457266,46.66698875,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,703752,Car Wash,??????,2/12/2026 7:47,Abdullah,
cf37ab4f-e39d-4f64-b967-3b29e13cda40,???? ???,Billy Beez,Billy Beez KSA,Entertainment,Children's Play Area,open,Daily,"Sat-Thu: 09:00-23:00, Fri: 14:00-23:00",None,"Open during holidays, hours may vary during Ramadan","Upper floor, entertainment area in Tala Mall",9026,,966555016318,https://salaentertainment.com/ar/billy-beez,"https://www.instagram.com/billybeez_sa, https://www.tiktok.com/@billybeez_sa, https://x.com/Billybeez_SA","Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7721448,46.6683579,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,yes,no,yes,yes,Al Nafl,?????,Riyadh,914247,Indoor Playground,??????,2/12/2026 7:47,Abdullah,
63e70103-2994-4e7f-8a97-6259d1f5923c,???? ??????? ????? ?????????,Mazaj Layaleena Hookah and Molasses,????? ???? ??????? ???????,Retail,Tobacco Shop,open,All days,24 hours,None,"eid_fitr,eid_adha","On Abu Bakr Al Siddiq Street, Al Nafl District",2901,G,#ERROR!,,,"cash,mada",,Arabic,N/A,N/A,G,G,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,Al Nafl,?????,Riyadh,,Hookah and Molasses Store,??????,2/12/2026 7:47,ahmad_shuban,
57c3d972-60e5-4b09-a19f-7297d0d3ac05,???? ????? ?????? ??????? ????????,Unique Taste Tailor for Women's Tailoring,,Retail,Service,open,sat_thu,custom_hours,2pm_4pm,"eid_fitr,eid_adha",,,G,530726862,,,"cash,mada",,Arabic,N/A,N/A,G,G,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,Al Nafl,?????,Riyadh,,Women's Tailor,??????,2/12/2026 7:47,ahmad_shuban,
9eee8861-4e1e-4fef-aeb0-00f3f7af43fb,????? ??????? ??????????,Al Farazdaq Elementary School,????? ???????,Education,School,open,Sunday-Thursday,06:00-12:30,None,Fridays and official holidays,,,G,,https://moe.gov.sa,@alfarzdq.2019,N/A,,Arabic,N/A,N/A,24.78119,46.67848,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,898584,Elementary School,??????,2/12/2026 7:52,abdulrhman,
0df8d5bb-dad7-4b50-a09a-8b7dec5f2059,?????? ??????,GR8 Choice,GR8 Choice General Construction Co.,Construction,Contracting,open,Saturday-Thursday,08:00-17:00,None,Friday closed,"Located on Abi Bakr As Siddiq Road, An Nafal district, Riyadh",7372,2,966118287272,https://gr8choice.com/,https://www.instagram.com/gr8.choice.construction,"Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7818543,46.683549,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1267485,General Construction,??????,2/12/2026 7:52,mohammed,
212e9068-0ad4-49c0-9e42-5428a09d8bed,????? ?????,Also CocOa,???? ????? ?????? ?????? ???????,Café,Dessert Shop,open,Sunday-Thursday,11:00-23:00,None,,,3726,,966557099005,"https://www.google.com/maps?q=24.78283671,46.67715424","https://www.instagram.com/also.cocoa/, https://www.tiktok.com/@also.cocoa","Mada, Visa, Apple Pay, Mastercard",,"Arabic, English","Desserts, Chocolate, Coffee",,24.78283671,46.67715424,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1390707,Chocolate Café,??????,2/12/2026 7:52,Abdullah,
79e10448-5e14-4f3b-9ef4-076c91ff6d73,???? ?????? ??????? ????????,Thunia Design Women's Tailoring,,Retail,Tailoring,open,sat_thu,custom_hours,no_break,friday,"Located on Abu Bakr Al Siddiq Road, Al Nafl District, Riyadh",541,G,966545494160,,"https://www.instagram.com/thuni_adesig, https://www.tiktok.com/@thunia_designsewit","cash,mada",,Arabic,N/A,N/A,24.774265,46.738586,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,Al Nafl,?????,Riyadh,,Women's Tailoring,??????,2/12/2026 7:52,ahmad_shuban,
435feaf7-72dd-4523-b91c-79f453b76046,?????? - ??? ???,Sephora - Tala Mall,Sephora Middle East,Retail,Beauty and Spa,open,"Sunday-Thursday, Saturday","09:00-23:30 Sunday-Thursday, 09:30-23:00 Saturday, 14:00-23:30 Friday",None,Friday opens at 14:00; Ramadan hours may differ,"Located inside Tala Mall on the ground floor, accessible via main mall entrances near King Abdulaziz Road and Northern Ring Road.",,,966920011359,https://www.sephora.sa/en/store-information?storeID=ME45,"https://www.instagram.com/sephoramiddleeast/, https://www.tiktok.com/@sephoramiddleeast","Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.772137,46.668687,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1365368,Cosmetics store,??????,2/12/2026 7:53,abdulrhman,
6e0b7a08-ade6-4059-8256-a342da6038ba,??????? ?????????,Platinum Fighter,???? ???????? ?????????? ????????,Gym,Martial Arts,open,"Sunday-Thursday, Saturday","09:00-12:00, 16:30-23:45",12:00-16:30,Friday closed,"Abou Baker Siddiq Road, Exit 6 north",8002,,966500198797,https://altuwijri.com/,https://www.instagram.com/platinum.fighter.company,"Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7877929,46.6807386,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1329810,MMA Gym,??????,2/12/2026 7:53,abdulrhman,
db58149d-d2dc-4c03-be89-84950916de02,???? ??? ??????,Jana Medical Co.,???? ??? ??????,Healthcare,Medical Equipment,open,Sunday-Thursday,09:00-17:00,None,Friday closed,"Building No. 7948, Sub-unit 3139, Al Sahraa Al Maghribiyah Street, Al Nafl District",,,966112317685,https://www.janamd.com.sa,"https://www.instagram.com/jana.medical, https://x.com/jana_medical","Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7854996,46.6724968,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1285763,Medical Devices Manufacturer and Distributor,??????,2/12/2026 7:53,mohammed,
3bcb7e5e-ab94-421a-9153-fbae5c6f0b1b,??????,Mikyajy,Mikyajy,Retail,Beauty Products,open,"Sunday-Thursday, Saturday",10:00-22:00,None,Friday prayer time adjusted,"Ground floor, on King Abdul Aziz Road, near Ar Rabi metro station",6137,G,966112695165,https://www.mikyajy.com,"https://www.instagram.com/mikyajy, https://www.tiktok.com/@mikyajy","Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.771667,46.668889,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1261320,Cosmetics and Fragrances Store,??????,2/12/2026 7:53,mohammed,
8cee0238-f531-4c9c-be16-259228041908,???? ???? ??????,Golden Wing Barber,???? ?????? ???? ???? ??????? ??????? ?????? ???????,Beauty and Spa,Barbershops,open,Sunday-Thursday,12:00-00:00,None,,,8328,G,966507268377,http://hataba.sa/,,"Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.790673,46.6792871,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1225261,Barbershop,??????,2/12/2026 7:53,Abdullah,
05cb4a68-c41a-4db4-a66b-9698a690f935,???? ??????? ????????,Sona Al Fawariq Keys,????? ???? ???????,Retail,key_stamp,open,all_days,custom_hours,no_break,"eid_adha,eid_fitr",,2901,G,530380642,,,"cash,mada",,Arabic,N/A,N/A,G,G,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,Al Nafl,?????,Riyadh,,Key Making Service,??????,2/12/2026 7:53,ahmad_shuban,
783f8c5e-5ace-441c-bb8b-1211ac177e7d,???? ??????,Al Taqwa Mosque,????? ?????? ????????? ??????? ????????,Mosques,N/A,open,Daily,Open 24 hours for prayers,None,"Open daily, including holidays",,87,G,966551166654,https://moia.gov.sa,,N/A,,Arabic,N/A,N/A,24.7901651,46.67502355,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,716756,Sunni Mosque,??????,2/12/2026 7:53,Abdullah,
f907ed17-f280-4bef-b0e1-201a332bd4a7,????? ???,Cave Café,,Café,cafes_desserts,open,All days,24 hours,None,none,"Located inside Al Nafl neighborhood, accessible within the residential area",4361-7126,G,966562992442,,https://www.instagram.com/cave.coffe1/,"cash,mada",,"Arabic, English",Coffee,,24.7951524,46.864672,yes,no,no,no,no,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,,Specialty Coffee Shop,??????,2/12/2026 7:53,fadhel,
ee14439b-71fb-41f5-8798-a99f5e37e2fe,?????? ???,Seasons Spa,???????? ???? ???? ???? ??????? ????,Beauty and Spa,Salon,open,"Sunday-Thursday, Saturday",14:00-22:00,None,Friday closed,Located on King Abdulaziz Road in Al Nafl District,7339,2,966551425222,https://lishlazz.com/,"https://www.instagram.com/seasonsspa.ksa/, https://www.tiktok.com/@seasonsspa_ksa","Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7819129,46.6629537,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1361541,Women's Spa and Nail Salon,??????,2/12/2026 7:54,abdulrhman,
883340a0-959e-42a4-8aa9-0743129b9a2c,????,ALDO,ALDO Saudi Arabia,Retail,Fashion,open,"Sunday-Thursday, Saturday",09:00-23:00,None,Friday: 13:00-23:00; Ramadan hours may differ,"Located on the first floor of Al Nakheel Mall, accessible via main mall entrances",,,966920006333,https://www.aldo.com.sa/,"https://www.instagram.com/aldo_shoes/, https://www.facebook.com/AldoSaudiArabia","Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.771829,46.669122,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,yes,no,yes,yes,Al Nafl,?????,Riyadh,1279180,Shoe Store,??????,2/12/2026 7:54,abdulrhman,
6e81f89d-2837-432d-8f56-898b6cf34857,?????? ??????,Al-Dawaa Pharmacy,Al-Dawaa Medical Services Company,Pharmacies,Retail,open,Sunday-Thursday,09:00-02:00,None,"Friday: 09:00-11:30, 12:30-02:00",Located on Abu Bakr Al-Siddiq Road in Al Nafl District,7520,,9668002444444,https://www.al-dawaa.com,https://instagram.com/aldawaacare,"Mada, Visa, Apple Pay, Mastercard",43058049826,"Arabic, English",N/A,N/A,24.79049812,46.67941289,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,875441,Retail Pharmacy,??????,2/12/2026 7:54,mohammed,
32e101be-2f98-4191-858c-ece92253686f,???? ???????,Penny Software,Penny Software,Corporate,Software Company,open,Sunday-Thursday,09:00-18:00,None,Friday closed,"Building B, 2nd Floor, 3141 Anas ibn Malik Road, Al Malqa",6747,G,966549886777,https://penny.co/,"https://www.instagram.com/wearepennyco/, https://twitter.com/wearepennyco, https://www.linkedin.com/company/pennysoftware","Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7766552,46.6656722,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1272523,Procurement Software,??????,2/12/2026 7:54,mohammed,
3efe742a-0f47-417e-8528-cb8e5d3d3bc8,????? ????? ????? ?????? ????? ???????,Star Goals Laundry,????? ????? ??????,Laundry Service,,open,Sunday-Wednesday,08:30-00:00,None,,,,,966591000000,"https://www.google.com/maps?q=24.78242352,46.67617432",,"Mada, Visa, Apple Pay, Mastercard",,Arabic,N/A,N/A,24.78242352,46.67617432,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1390703,Clothing Laundry,??????,2/12/2026 7:54,Abdullah,
7ad65b74-e9f6-4192-8efb-27e06cfff555,???? ????? ???? ?????,Children's Barber,???? ????? ???????,Beauty and Spa,Barbershops,open,Daily,"Sun-Thu, Sat: 09:00-23:00; Fri: 13:30-23:00",None,,,6137,,966548477111,https://www.carrefourksa.com/?utm_source=GMBlisting&utm_medium=Organic&utm_campaign=carrefour-ksa-gmb,,"Mada, Visa, Apple Pay, Mastercard",,Arabic,N/A,N/A,24.7720057,46.6693301,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1223748,Children's Barber,??????,2/12/2026 7:54,Abdullah,
91e96cc1-3e6c-4a62-8d97-432ef29ae839,???? ?????? ?????? ??????,Al Hayat Medical Clinics Complex,?????? ?????? ??????,Medical Clinic,Healthcare,open,Saturday-Thursday,08:00-24:00,None,Friday limited hours; 24/7 emergency,"Located on Abi Bakr As Siddiq Branch Road, Al Nafl District, Riyadh",8458,G,966920022480,https://www.alhayat.sa/,"https://www.instagram.com/alhayatclinics/, https://www.tiktok.com/@alhayat.clinic","cash,mada",,"Arabic, English",N/A,N/A,24.719,46.677,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,,Multi-Specialty Clinics,??????,2/12/2026 7:54,ahmad_shuban,
a18160c7-8c77-4073-bbdd-4b5eef63d518,?????? ?????,Al Shiddi Group,Al Shiddi Trading Establishment,Corporate,Travel Agencies,open,Sunday-Thursday,08:00-17:00,None,Friday and Saturday closed,"Located in Al Nafl district, Wadi Al Hayat area",,G,966112104141,https://shiddi.com/,"https://www.instagram.com/shiddi_tourism/, https://www.facebook.com/shiddiGroup, https://x.com/M_ALshiddi","Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.778116,46.6735145,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1309685,Tourism and Investment Group,??????,2/12/2026 7:56,abdulrhman,
26e8464d-71fc-4c5d-9d7d-805d33ee7029,??? ??????,Oud Milano,??? ??????,Shopping,Beauty,open,Daily,"10:00-00:00 (Sat, Sun); 10:00-02:00 (Mon-Fri, adjusted for mall)",None,Friday: 14:00-23:00 (mall hours),"Located in Tala Mall, ground floor, gate 3",6137,G,966920007173,https://oudmilano.com/,https://www.instagram.com/oudmilano,"Cash, Credit Cards, Mada",,"Arabic, English",N/A,N/A,24.7717863,46.6688865,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,yes,no,yes,yes,Al Nafl,?????,Riyadh,1281205,Perfume and Cosmetics Store,??????,2/12/2026 7:56,abdulrhman,
